screening_date,company,symbol,exchange,listing_board,sector,industry,current_price_inr,price_date,market_cap_inr_cr,market_cap_date,liquidity_metric_name,liquidity_value_inr_cr,liquidity_period,eligible_flag,exclusion_code,exclusion_reason,primary_archetype,classification_rationale,secondary_tags,technical_stage,technical_data_date,revenue_cagr_5y_pct,normalized_eps_cagr_5y_pct,latest_roce_or_roe_pct,median_roce_or_roe_5y_pct,net_debt_to_equity,cfo_pat_period,cfo_pat_ratio,preliminary_valuation_method,preliminary_valuation_value,preliminary_priority_score,inclusion_reason,key_disqualifying_risk,data_quality_confidence,primary_source_ids,secondary_source_ids
2026-08-11,Esab India Ltd,ESABINDIA,NSE,Main Board,Not disclosed,Not disclosed,5716.0,2026-08-10,8771.0,2026-08-10,3-month median daily traded value,1.761,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 100%; cumulative CFO/PAT 0.88,Peak-cycle risk|Overvalued quality,Stage 3 distribution,2026-08-10,,,90.8,99.5,0.0,Dec 2005-Dec 2007,,Trailing P/E vs 3-5y EPS CAGR (preliminary),163.0,40.0,5y median ROCE 100%; cumulative CFO/PAT 0.88,Technically in Stage 3 distribution,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ESABINDIA-SCR-01|ESABINDIA-PXW-01
2026-08-11,ESAF Small Finance Bank Ltd,ESAFSFB,NSE,Main Board,Not disclosed,Not disclosed,39.85,2026-08-10,,2026-08-10,3-month median daily traded value,4.551,13-week median of weekly traded value / 5,0,EX_NO_MCAP,Market capitalisation not available from any source,,,,Mature/extended Stage 2,2026-08-10,,,,,,,,P/B vs ROE (preliminary),,,,None identified at Phase 1 depth,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ESAFSFB-SCR-01|ESAFSFB-PXW-01
2026-08-11,Escorts Kubota Ltd,ESCORTS,NSE,Main Board,Capital Goods,Capital Goods,3092.0,2026-08-10,34657.0,2026-08-10,3-month median daily traded value,39.779,13-week median of weekly traded value / 5,1,,,High-growth company,3y EPS CAGR 64%,Governance risk|Value-trap risk,Stage 4 decline,2026-08-10,10.470929827285147,27.055030435791426,13.9,14.0,0.013093025135375413,Mar 2022-Mar 2026,0.5613029955802914,Trailing P/E vs 3-5y EPS CAGR (preliminary),24.4,49.7,3y EPS CAGR 64%,Weak cash conversion (cumulative CFO/PAT below 0.6),Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ESCORTS-SCR-01|ESCORTS-PXW-01
2026-08-11,Essar Shipping Ltd,ESSARSHPNG,NSE,Main Board,Not disclosed,Not disclosed,20.0,2026-08-10,412.0,2026-08-10,3-month median daily traded value,0.404,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 412 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,-66.47123171852894,,,-208.0,-0.779064158224795,Mar 2022-Mar 2026,0.5004960317460317,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ESSARSHPNG-SCR-01|ESSARSHPNG-PXW-01
2026-08-11,Ester Industries Ltd,ESTER,NSE,Main Board,Not disclosed,Not disclosed,98.5,2026-08-10,1022.0,2026-08-10,3-month median daily traded value,0.56,13-week median of weekly traded value / 5,0,EX_ILLIQUID,median daily traded value INR 0.56 cr,,,,Early Stage 1,2026-08-10,6.7476210432469985,,2.76,4.0,0.9310344827586207,Mar 2022-Mar 2026,2.607142857142857,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ESTER-SCR-01|ESTER-PXW-01
2026-08-11,Eternal Ltd,ETERNAL,NSE,Main Board,Consumer Services,Consumer Services,310.0,2026-08-10,299643.0,2026-08-10,3-month median daily traded value,723.703,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 299,643 cr > 1,00,000 cr",,,,Early Stage 1,2026-08-10,93.69448258944698,,2.48,1.0,0.14822466107165913,Mar 2022-Mar 2026,-0.051633298208640675,Trailing P/E vs 3-5y EPS CAGR (preliminary),692.0,,,Weak cash conversion (cumulative CFO/PAT below 0.6),Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ETERNAL-SCR-01|ETERNAL-PXW-01
2026-08-11,Ethos Ltd,ETHOSLTD,NSE,Main Board,Consumer Durables,Consumer Durables,2835.0,2026-08-10,7586.0,2026-08-10,3-month median daily traded value,4.178,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP drawn down 65% YoY - capacity commissioned; OPM 3.0pp below 5y peak - absorption yet to come,Regulatory catalyst|Governance risk|Value-trap risk,Early Stage 1,2026-08-10,33.02424861214115,71.46288672824423,9.82,15.0,0.2163978494623656,Mar 2022-Mar 2026,0.3240223463687151,Trailing P/E vs 3-5y EPS CAGR (preliminary),71.9,45.7,CWIP drawn down 65% YoY - capacity commissioned; OPM 3.0pp below 5y peak - absorption yet to come,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ETHOSLTD-SCR-01|ETHOSLTD-PXW-01
2026-08-11,Eureka Forbes Ltd,EUREKAFORB,NSE,Main Board,Consumer Durables,Consumer Durables,446.0,2026-08-10,8636.0,2026-08-10,3-month median daily traded value,6.529,13-week median of weekly traded value / 5,1,,,High-growth company,3y EPS CAGR 83%,Earnings-upgrade candidate|Operating-leverage inflection|Peak-cycle risk|Governance risk,Stage 4 decline,2026-08-10,220.58544697983044,,5.91,4.0,0.006305718634485757,Mar 2022-Mar 2026,2.0088495575221237,Trailing P/E vs 3-5y EPS CAGR (preliminary),44.8,61.1,3y EPS CAGR 83%,Equity capital up 3760% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,EUREKAFORB-SCR-01|EUREKAFORB-PXW-01
2026-08-11,Euro Panel Products Ltd,EUROBOND,NSE,Main Board,Not disclosed,Not disclosed,162.0,2026-08-10,396.0,2026-08-10,3-month median daily traded value,0.103,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 396 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,,,16.8,17.0,1.00625,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),14.9,,,Technically in Stage 4 decline,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,EUROBOND-SCR-01|EUROBOND-PXW-01
2026-08-11,Euro Pratik Sales Ltd,EUROPRATIK,NSE,Main Board,Not disclosed,Not disclosed,320.0,2026-08-10,3274.0,2026-08-10,3-month median daily traded value,4.952,13-week median of weekly traded value / 5,1,,,High-growth company,latest quarter revenue +43% YoY,Earnings-upgrade candidate|PEAD candidate,Early Stage 1,2026-08-10,,,38.4,44.0,0.07741935483870968,Mar 2024-Mar 2026,,Trailing P/E vs 3-5y EPS CAGR (preliminary),39.4,43.0,latest quarter revenue +43% YoY,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,EUROPRATIK-SCR-01|EUROPRATIK-PXW-01
2026-08-11,Eveready Industries India Ltd,EVEREADY,NSE,Main Board,Not disclosed,Not disclosed,353.0,2026-08-10,2565.0,2026-08-10,3-month median daily traded value,5.523,13-week median of weekly traded value / 5,1,,,High-growth company,3y EPS CAGR 84%,Capex commissioning,Early Stage 1,2026-08-10,3.1003432061589065,,17.2,16.0,0.32423756019261635,Mar 2022-Mar 2026,1.3620253164556961,Trailing P/E vs 3-5y EPS CAGR (preliminary),16.2,61.5,3y EPS CAGR 84%,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,EVEREADY-SCR-01|EVEREADY-PXW-01
2026-08-11,Excel Industries Ltd,EXCELINDUS,NSE,Main Board,Not disclosed,Not disclosed,1012.0,2026-08-10,1271.0,2026-08-10,3-month median daily traded value,0.764,13-week median of weekly traded value / 5,0,EX_ILLIQUID,median daily traded value INR 0.764 cr,,,,Early Stage 1,2026-08-10,7.891308516360129,1.2588000150360656,6.06,7.0,0.004697592483852026,Mar 2022-Mar 2026,1.0047732696897376,Trailing P/E vs 3-5y EPS CAGR (preliminary),16.8,,,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,EXCELINDUS-SCR-01|EXCELINDUS-PXW-01
2026-08-11,Excelsoft Technologies Ltd,EXCELSOFT,NSE,Main Board,Not disclosed,Not disclosed,78.0,2026-08-10,897.0,2026-08-10,3-month median daily traded value,4.002,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 897 cr < 1,000 cr",,,,Indeterminate-insufficient adjusted history,2026-08-10,16.909694812208986,-44.42309601968313,13.6,11.0,0.012110726643598616,Mar 2022-Mar 2026,2.15625,Trailing P/E vs 3-5y EPS CAGR (preliminary),18.0,,,Equity capital up 5650% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,EXCELSOFT-SCR-01|EXCELSOFT-PXW-01
2026-08-11,Exicom Tele-Systems Ltd,EXICOM,NSE,Main Board,Not disclosed,Not disclosed,153.0,2026-08-10,2127.0,2026-08-10,3-month median daily traded value,56.686,13-week median of weekly traded value / 5,1,,,Turnaround,loss-making or sub-scale margin base; quarterly OPM +19.1pp YoY,Regulatory catalyst|Operating-leverage inflection|Margin-recovery candidate|Governance risk,Mature/extended Stage 2,2026-08-10,17.562015425285704,,-14.7,15.0,1.0952380952380953,Mar 2022-Mar 2026,0.5504885993485342,Trailing P/E vs 3-5y EPS CAGR (preliminary),,41.2,loss-making or sub-scale margin base; quarterly OPM +19.1pp YoY,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,EXICOM-SCR-01|EXICOM-PXW-01
2026-08-11,Exide Industries Ltd,EXIDEIND,NSE,Main Board,Automobile and Auto Components,Automobile and Auto Components,485.0,2026-08-10,41213.0,2026-08-10,3-month median daily traded value,179.663,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP 105% of net block - build in progress; OPM 3.0pp below 5y peak - absorption yet to come,Capex commissioning|Margin-recovery candidate|PEAD candidate,Mature/extended Stage 2,2026-08-10,11.677788072752037,1.0682235354419367,8.54,10.0,0.11326860841423948,Mar 2022-Mar 2026,0.7831153696749967,Trailing P/E vs 3-5y EPS CAGR (preliminary),43.9,56.8,CWIP 105% of net block - build in progress; OPM 3.0pp below 5y peak - absorption yet to come,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,EXIDEIND-SCR-01|EXIDEIND-PXW-01
2026-08-11,Expleo Solutions Ltd,EXPLEOSOL,NSE,Main Board,Not disclosed,Not disclosed,833.0,2026-08-10,1297.0,2026-08-10,3-month median daily traded value,1.66,13-week median of weekly traded value / 5,1,,,Mature value/yield company,dividend yield 13.2%,Earnings-upgrade candidate|Operating-leverage inflection|Margin-recovery candidate|Governance risk,Early Stage 1,2026-08-10,29.776080353660905,10.180683883064523,24.2,24.0,0.010296010296010296,Mar 2022-Mar 2026,0.8015414258188824,Trailing P/E vs 3-5y EPS CAGR (preliminary),9.8,76.5,dividend yield 13.2%,Equity capital up 60% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,EXPLEOSOL-SCR-01|EXPLEOSOL-PXW-01
2026-08-11,Exxaro Tiles Ltd,EXXARO,NSE,Main Board,Not disclosed,Not disclosed,6.24,2026-08-10,279.0,2026-08-10,3-month median daily traded value,0.163,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 279 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,3.7273360882835282,-33.16749380417311,4.31,5.0,0.33214285714285713,Mar 2022-Mar 2026,3.6333333333333333,Trailing P/E vs 3-5y EPS CAGR (preliminary),68.1,,,Technically in Stage 4 decline,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,EXXARO-SCR-01|EXXARO-PXW-01
2026-08-11,Fabtech Technologies Ltd,FABTECH,NSE,Main Board,Not disclosed,Not disclosed,148.0,2026-08-10,660.0,2026-08-10,3-month median daily traded value,1.5,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 660 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,27.70599651514396,-74.52284382031718,13.6,28.0,0.16706443914081145,Mar 2022-Mar 2026,0.04487179487179487,Trailing P/E vs 3-5y EPS CAGR (preliminary),13.6,,,Weak cash conversion (cumulative CFO/PAT below 0.6),Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FABTECH-SCR-01|FABTECH-PXW-01
2026-08-11,Fertilizers & Chemicals Travancore Ltd,FACT,NSE,Main Board,Chemicals,Chemicals,834.0,2026-08-10,53969.0,2026-08-10,3-month median daily traded value,11.554,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 30%; cumulative CFO/PAT 1.51,Capex commissioning|Operating-leverage inflection|Margin-recovery candidate|Debt-reduction story|Overvalued quality|Temporary setback,Early Stage 1,2026-08-10,7.898770219807849,-46.84357972163734,8.65,30.0,2.7905454545454544,Mar 2021-Mar 2025,1.5094722598105548,Trailing P/E vs 3-5y EPS CAGR (preliminary),3644.0,37.7,5y median ROCE 30%; cumulative CFO/PAT 1.51,Leverage: debt/equity 2.79,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FACT-SCR-01|FACT-PXW-01
2026-08-11,Faze Three Ltd,FAZE3Q,NSE,Main Board,Not disclosed,Not disclosed,568.0,2026-08-10,1375.0,2026-08-10,3-month median daily traded value,0.99,13-week median of weekly traded value / 5,0,EX_ILLIQUID,median daily traded value INR 0.99 cr,,,,Early Stage 2,2026-08-10,23.290989510984605,6.128260069173086,9.18,16.0,0.6084070796460177,Mar 2022-Mar 2026,0.9090909090909091,Trailing P/E vs 3-5y EPS CAGR (preliminary),41.0,,,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FAZE3Q-SCR-01|FAZE3Q-PXW-01
2026-08-11,Fineotex Chemical Ltd,FCL,NSE,Main Board,Not disclosed,Not disclosed,42.5,2026-08-10,4953.0,2026-08-10,3-month median daily traded value,54.366,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 30%; 5y revenue CAGR 29%; 5y EPS CAGR 20%,Governance risk|Earnings-upgrade candidate|PEAD candidate,Mature/extended Stage 2,2026-08-10,28.657360444549738,19.60239335831617,18.3,30.0,0.009070294784580499,Mar 2022-Mar 2026,0.5219123505976095,Trailing P/E vs 3-5y EPS CAGR (preliminary),40.5,62.3,5y median ROCE 30%; 5y revenue CAGR 29%; 5y EPS CAGR 20%,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FCL-SCR-01|FCL-PXW-01
2026-08-11,FCS Software Solutions Ltd,FCSSOFT,NSE,Main Board,Not disclosed,Not disclosed,1.48,2026-08-10,253.0,2026-08-10,3-month median daily traded value,0.136,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 253 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,11.29124865284692,,2.4,2.33,0.0,Mar 2022-Mar 2026,-16.706293706293703,Trailing P/E vs 3-5y EPS CAGR (preliminary),64.6,,,Weak cash conversion (cumulative CFO/PAT below 0.6),Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FCSSOFT-SCR-01|FCSSOFT-PXW-01
2026-08-11,FDC Ltd,FDC,NSE,Main Board,Not disclosed,Not disclosed,360.0,2026-08-10,5861.0,2026-08-10,3-month median daily traded value,8.407,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 9.0pp below 5y peak; quarterly OPM +11.0pp YoY - margin inflecting,Earnings-upgrade candidate|Operating-leverage inflection|Margin-recovery candidate,Mature Stage 1 base,2026-08-10,10.279897453888287,-0.6354764240490862,16.7,16.0,0.006036217303822937,Mar 2022-Mar 2026,0.836104513064133,Trailing P/E vs 3-5y EPS CAGR (preliminary),19.0,77.1,OPM 9.0pp below 5y peak; quarterly OPM +11.0pp YoY - margin inflecting,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FDC-SCR-01|FDC-PXW-01
2026-08-11,Fedders Holding Ltd,FEDDERSHOL,NSE,Main Board,Not disclosed,Not disclosed,42.9,2026-08-10,867.0,2026-08-10,3-month median daily traded value,,insufficient bars,0,EX_MCAP_BELOW_BAND,"Market cap INR 867 cr < 1,000 cr",,,,Indeterminate-insufficient adjusted history,,133.2221626160242,56.020054186130764,11.6,12.0,,Mar 2022-Mar 2026,,P/B vs ROE (preliminary),11.0,,,Equity capital up 400% in 5y - dilution,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FEDDERSHOL-SCR-01|FEDDERSHOL-PXW-01
2026-08-11,Federal Bank Ltd,FEDERALBNK,NSE,Main Board,Financial Services,Financial Services,357.0,2026-08-10,87558.0,2026-08-10,3-month median daily traded value,205.729,13-week median of weekly traded value / 5,1,,,Asset-value/SOTP opportunity,balance-sheet investments = 87% of market cap,Governance risk|Earnings-upgrade candidate|PEAD candidate|Demerger/SOTP unlocking|Value-trap risk,Early Stage 2,2026-08-10,15.697244548326816,16.149475326023712,11.6,13.0,,Mar 2022-Mar 2026,,P/B vs ROE (preliminary),18.7,42.8,balance-sheet investments = 87% of market cap,Other income >35% of PBT - EPS provisional,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FEDERALBNK-SCR-01|FEDERALBNK-PXW-01
2026-08-11,Fedbank Financial Services Ltd,FEDFINA,NSE,Main Board,Financial Services,Financial Services,149.9,2026-08-10,,2026-08-10,3-month median daily traded value,15.607,13-week median of weekly traded value / 5,0,EX_NO_MCAP,Market capitalisation not available from any source,,,,Early Stage 2,2026-08-10,,,,,,,,P/B vs ROE (preliminary),,,,None identified at Phase 1 depth,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FEDFINA-SCR-01|FEDFINA-PXW-01
2026-08-11,Fermenta Biotech Ltd,FERMENTA,NSE,Main Board,Not disclosed,Not disclosed,548.0,2026-08-10,1616.0,2026-08-10,3-month median daily traded value,,insufficient bars,0,EX_NO_PRICE_HISTORY,Fewer than 40 adjusted weekly bars,,,,Indeterminate-insufficient adjusted history,,6.822507651523235,9.546993305705186,20.6,7.0,0.27832512315270935,Mar 2022-Mar 2026,4.738095238095238,Trailing P/E vs 3-5y EPS CAGR (preliminary),25.7,,,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FERMENTA-SCR-01|FERMENTA-PXW-01
2026-08-11,Fiberweb (India) Ltd,FIBERWEB,NSE,Main Board,Not disclosed,Not disclosed,29.5,2026-08-10,85.9,2026-08-10,3-month median daily traded value,0.062,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 86 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,-6.056339238980035,-9.966445039517636,8.03,10.78,0.0025790921595598352,Mar 2018-Mar 2022,0.7429062768701634,Trailing P/E vs 3-5y EPS CAGR (preliminary),14.1,,,Technically in Stage 4 decline,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FIBERWEB-SCR-01|FIBERWEB-PXW-01
2026-08-11,Fiem Industries Ltd,FIEMIND,NSE,Main Board,Automobile and Auto Components,Automobile and Auto Components,2535.0,2026-08-10,6668.0,2026-08-10,3-month median daily traded value,10.512,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 27%; 5y revenue CAGR 18%; 5y EPS CAGR 40%; cumulative CFO/PAT 0.87,PEAD candidate|Peak-cycle risk|Governance risk,Early Stage 2,2026-08-10,18.190725168479926,40.4795538696981,29.3,27.0,0.05432098765432099,Mar 2022-Mar 2026,0.8734030197444832,Trailing P/E vs 3-5y EPS CAGR (preliminary),26.2,73.1,5y median ROCE 27%; 5y revenue CAGR 18%; 5y EPS CAGR 40%; cumulative CFO/PAT 0.87,Promoter stake down 4.5pp over 4 quarters,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FIEMIND-SCR-01|FIEMIND-PXW-01
2026-08-11,Filatex India Ltd,FILATEX,NSE,Main Board,Not disclosed,Not disclosed,85.0,2026-08-10,3784.0,2026-08-10,3-month median daily traded value,10.831,13-week median of weekly traded value / 5,1,,,Quality compounder,5y revenue CAGR 27%; 5y EPS CAGR 38%; cumulative CFO/PAT 2.12,,Mature/extended Stage 2,2026-08-10,26.62905690565076,38.174289424194185,16.9,16.0,0.09973404255319149,Mar 2017-Mar 2026,2.1172962226640157,Trailing P/E vs 3-5y EPS CAGR (preliminary),19.8,64.2,5y revenue CAGR 27%; 5y EPS CAGR 38%; cumulative CFO/PAT 2.12,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FILATEX-SCR-01|FILATEX-PXW-01
2026-08-11,Finolex Cables Ltd,FINCABLES,NSE,Main Board,Capital Goods,Capital Goods,1059.0,2026-08-10,16231.0,2026-08-10,3-month median daily traded value,33.876,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP 12% of net block - build in progress; CWIP drawn down 50% YoY - capacity commissioned; OPM 3.0pp below 5y peak - absorption yet to come,Earnings-upgrade candidate|Capex commissioning|Value-trap risk,Early Stage 2,2026-08-10,17.95706037764122,9.117020328241733,16.0,18.0,0.0031219191587249424,Mar 2022-Mar 2026,0.5242902208201893,Trailing P/E vs 3-5y EPS CAGR (preliminary),22.7,63.1,CWIP 12% of net block - build in progress; CWIP drawn down 50% YoY - capacity commissioned; OPM 3.0pp below 5y peak - absorption yet to come,Weak cash conversion (cumulative CFO/PAT below 0.6),Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FINCABLES-SCR-01|FINCABLES-PXW-01
2026-08-11,Fine Organic Industries Ltd,FINEORG,NSE,Main Board,Not disclosed,Not disclosed,5036.0,2026-08-10,15441.0,2026-08-10,3-month median daily traded value,4.894,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 31%; 5y revenue CAGR 16%; 5y EPS CAGR 28%; cumulative CFO/PAT 0.86,Capex commissioning,Early Stage 2,2026-08-10,15.866253946514842,28.227489602608145,21.5,31.0,0.025525525525525526,Mar 2022-Mar 2026,0.8601794992914502,Trailing P/E vs 3-5y EPS CAGR (preliminary),35.2,70.8,5y median ROCE 31%; 5y revenue CAGR 16%; 5y EPS CAGR 28%; cumulative CFO/PAT 0.86,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FINEORG-SCR-01|FINEORG-PXW-01
2026-08-11,Finkurve Financial Services Ltd,FINKURVE,NSE,Main Board,Not disclosed,Not disclosed,60.3,2026-08-10,840.0,2026-08-10,3-month median daily traded value,0.257,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 840 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,-29.487612375014926,91.61790585463947,13.3,8.0,,Mar 2018-Mar 2022,,P/B vs ROE (preliminary),42.6,,,Promoter stake down 5.9pp over 4 quarters,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FINKURVE-SCR-01|FINKURVE-PXW-01
2026-08-11,Fino Payments Bank Ltd,FINOPB,NSE,Main Board,Not disclosed,Not disclosed,157.57,2026-08-10,,2026-08-10,3-month median daily traded value,5.638,13-week median of weekly traded value / 5,0,EX_NO_MCAP,Market capitalisation not available from any source,,,,Stage 4 decline,2026-08-10,,,,,,,,P/B vs ROE (preliminary),,,,Technically in Stage 4 decline,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FINOPB-SCR-01|FINOPB-PXW-01
2026-08-11,Finolex Industries Ltd,FINPIPE,NSE,Main Board,Capital Goods,Capital Goods,161.0,2026-08-10,10026.0,2026-08-10,3-month median daily traded value,7.722,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 13.0pp below 5y peak; PAT 43% below 5y peak; quarterly OPM +10.0pp YoY - margin inflecting,Earnings-upgrade candidate|Operating-leverage inflection|Margin-recovery candidate|Demerger/SOTP unlocking,Stage 4 decline,2026-08-10,3.506191532573699,-4.0888514538132466,12.7,11.0,0.07176186645213194,Mar 2022-Mar 2026,0.5851968503937008,Trailing P/E vs 3-5y EPS CAGR (preliminary),16.3,76.8,OPM 13.0pp below 5y peak; PAT 43% below 5y peak; quarterly OPM +10.0pp YoY - margin inflecting,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FINPIPE-SCR-01|FINPIPE-PXW-01
2026-08-11,Brainbees Solutions Ltd,FIRSTCRY,NSE,Main Board,Consumer Services,Consumer Services,212.0,2026-08-10,11079.0,2026-08-10,3-month median daily traded value,25.993,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Subsidiary listing disclosed 01-Jul-2026 19:39:35,Demerger/SOTP unlocking|Governance risk|Peak-cycle risk|Value-trap risk,Stage 4 decline,2026-08-10,39.761063986893475,,0.57,0.0,0.33022581313445204,Mar 2022-Mar 2026,0.21460176991150443,Trailing P/E vs 3-5y EPS CAGR (preliminary),,26.2,Subsidiary listing disclosed 01-Jul-2026 19:39:35,Weak cash conversion (cumulative CFO/PAT below 0.6),Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FIRSTCRY-SCR-01|FIRSTCRY-PXW-01
2026-08-11,Fischer Medical Ventures Ltd,FISCHER,NSE,Main Board,Not disclosed,Not disclosed,37.7,2026-08-10,2464.0,2026-08-10,3-month median daily traded value,4.752,13-week median of weekly traded value / 5,1,,,High-growth company,latest quarter revenue +317% YoY,Peak-cycle risk,Early Stage 1,2026-08-10,,,11.4,5.0,0.2786458333333333,Mar 2024-Mar 2026,,Trailing P/E vs 3-5y EPS CAGR (preliminary),79.4,38.0,latest quarter revenue +317% YoY,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FISCHER-SCR-01|FISCHER-PXW-01
2026-08-11,Five-Star Business Finance Ltd,FIVESTAR,NSE,Main Board,Financial Services,Financial Services,546.0,2026-08-10,16129.0,2026-08-10,3-month median daily traded value,35.244,13-week median of weekly traded value / 5,1,,,Financial compounder,ROE 16.0%,Governance risk|Peak-cycle risk,Early Stage 1,2026-08-10,,,16.0,15.0,,Mar 2015-Mar 2019,,P/B vs ROE (preliminary),103.0,31.3,ROE 16.0%,None identified at Phase 1 depth,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FIVESTAR-SCR-01|FIVESTAR-PXW-01
2026-08-11,Flair Writing Industries Ltd,FLAIR,NSE,Main Board,Not disclosed,Not disclosed,252.0,2026-08-10,2652.0,2026-08-10,3-month median daily traded value,3.963,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 20%; 5y revenue CAGR 33%; 5y EPS CAGR 99%,Earnings-upgrade candidate|Capex commissioning|Governance risk,Stage 4 decline,2026-08-10,33.21058937335104,99.46139253621877,16.8,20.0,0.05779334500875657,Mar 2022-Mar 2026,0.7246376811594203,Trailing P/E vs 3-5y EPS CAGR (preliminary),19.0,65.4,5y median ROCE 20%; 5y revenue CAGR 33%; 5y EPS CAGR 99%,Equity capital up 130% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FLAIR-SCR-01|FLAIR-PXW-01
